id,peakid,geneSymbol,peakpos,peakscore,peaknumexon,peakexlength,factor_relpeakpos,exp
iduc002qdh.1,iduc002qdh.1_1,PRPF31,96,3.152277136,1,341,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002qdj.1,iduc002qdj.1_1,CNOT3,82,3.06867145,1,261,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002qdm.1,iduc002qdm.1_1,LENG1,742,3.668979416,4,300,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc002qfw.1,iduc002qfw.1_4,LENG8,3496,3.887402239,16,1251,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc002qlu.1,iduc002qlu.1_1,U2AF2,152,3.12550361,1,1104,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002raj.1,iduc002raj.1_2,HPCAL1,1353,3.833162721,5,894,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc002rce.1,iduc002rce.1_1,DDX1,295,3.691771138,1,304,CDS,HumanHEPG2vsHumanHEPG2IFN
iduc002rgy.1,iduc002rgy.1_1,HADHA,164,3.431935372,1,197,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002spl.1,iduc002spl.1_1,CAPG,275,4.316285753,3,173,CDS,HumanHEPG2vsHumanHEPG2IFN
iduc002sqz.2,iduc002sqz.2_1,IMMT,398,3.096432572,1,433,CDS,HumanHEPG2vsHumanHEPG2IFN
iduc002ufk.1,iduc002ufk.1_1,SSB,73,3.104112866,1,98,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002uhi.1,iduc002uhi.1_1,HAT1,87,4.551427403,2,105,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002uui.1,iduc002uui.1_1,HSPD1,119,3.576939749,1,135,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002vee.2,iduc002vee.2_1,CPS1,69,3.350346789,1,258,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002vex.2,iduc002vex.2_1,ATIC,162,3.019061292,1,193,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002vsq.1,iduc002vsq.1_1,ALPP,170,3.211909714,1,241,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002vss.2,iduc002vss.2_1,ALPPL2,2055,3.90338181,11,1142,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc002waz.2,iduc002waz.2_1,HDLBP,4305,3.095730777,28,2424,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc002wbz.1,iduc002wbz.1_2,DTYMK,865,3.613591352,5,496,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc002wjh.1,iduc002wjh.1_1,C20orf27,98,3.197490293,1,143,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002wkm.1,iduc002wkm.1_1,SMOX,109,3.47177585,1,175,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002xdy.1,iduc002xdy.1_1,ROMO1,168,3.029236879,2,131,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002xgp.1,iduc002xgp.1_1,RPN2,108,3.572700029,1,299,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002xmt.1,iduc002xmt.1_1,YWHAB,94,3.046302998,1,184,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002xnm.1,iduc002xnm.1_1,SLPI,76,3.361661018,1,107,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002xqh.1,iduc002xqh.1_2,CTSA,1992,3.066357208,15,453,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc002ycq.1,iduc002ycq.1_1,LAMA5,89,4.201305891,1,364,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002ylz.1,iduc002ylz.1_1,APP,132,4.010216419,1,251,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002ynb.1,iduc002ynb.1_1,CCT8,92,3.052033069,1,159,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002yse.1,iduc002yse.1_8,SON,4620,3.31154677,3,5916,CDS,HumanHEPG2vsHumanHEPG2IFN
iduc002zfz.1,iduc002zfz.1_1,SUMO3,126,3.564966747,1,182,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002zji.2,iduc002zji.2_7,PCNT,10273,3.017859081,47,486,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc002zqu.1,iduc002zqu.1_1,COMT,1136,3.014946239,6,472,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc003afj.1,iduc003afj.1_1,AP1B1,100,3.478715537,1,157,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003aty.1,iduc003aty.1_1,H1F0,208,3.32810508,1,2330,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc003avg.1,iduc003avg.1_1,TMEM184B,97,4.155552556,1,127,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003avk.1,iduc003avk.1_1,CSNK1E,2172,3.084556824,11,1248,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc003awg.1,iduc003awg.1_1,GTPBP1,224,3.389295951,1,346,CDS,HumanHEPG2vsHumanHEPG2IFN
iduc003ayb.1,iduc003ayb.1_1,RPS19BP1,826,3.03153065,4,531,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc003ayp.2,iduc003ayp.2_1,ADSL,126,4.257253741,1,212,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003bdn.1,iduc003bdn.1_1,TSPO,98,3.718159177,2,211,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003bxv.1,iduc003bxv.1_1,NUP210,91,3.116548045,1,250,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003bxv.1,iduc003bxv.1_3,NUP210,6935,3.035946253,40,1545,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc003cyu.1,iduc003cyu.1_1,SEMA3B,239,3.473832644,2,158,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc003djj.1,iduc003djj.1_4,FLNB,9364,3.382951356,46,1676,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc003ekh.1,iduc003ekh.1_2,RUVBL1,1510,3.091883975,11,450,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc003eqg.1,iduc003eqg.1_1,AMOTL2,156,3.060980157,1,223,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003eri.1,iduc003eri.1_1,IL20RB,193,6.079342762,1,337,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003etf.2,iduc003etf.2_1,COPB2,116,3.529976641,1,133,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003fnn.1,iduc003fnn.1_1,PSMD2,2840,3.903848138,21,345,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc003gmf.1,iduc003gmf.1_1,WDR1,239,3.283908646,1,299,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc003hya.1,iduc003hya.1_1,NPNT,69,3.605027291,1,276,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003jcx.2,iduc003jcx.2_1,MRPL36,507,3.343847388,2,563,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc003jhy.1,iduc003jhy.1_1,TARS,245,4.321307714,1,352,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc003kyj.1,iduc003kyj.1_2,HSPA4,2720,4.380445238,19,785,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc003lbf.2,iduc003lbf.2_1,TGFBI,161,3.281169267,1,295,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003llb.2,iduc003llb.2_1,DIAPH1,122,3.21989669,1,258,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003lzx.1,iduc003lzx.1_1,RARS,94,4.216882071,2,135,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003mkw.2,iduc003mkw.2_2,SQSTM1,2300,3.732579088,8,1642,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc003mkw.2,iduc003mkw.2_1,SQSTM1,147,4.653104678,1,300,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003mxv.1,iduc003mxv.1_1,TXNDC5,90,3.806782283,1,295,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003nek.1,iduc003nek.1_1,THEM2,91,3.914304602,1,298,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003nqh.1,iduc003nqh.1_1,GNL1,237,3.261205102,1,1101,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc003nqo.2,iduc003nqo.2_1,MRPS18B,194,4.1425465,1,235,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003ntu.1,iduc003ntu.1_1,BAT1,518,3.079653391,2,213,CDS,HumanHEPG2vsHumanHEPG2IFN
iduc003nvb.2,iduc003nvb.2_1,BAT2,132,4.283038347,1,186,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003nvr.1,iduc003nvr.1_1,CSNK2B,297,3.558786953,1,329,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc003nxe.1,iduc003nxe.1_1,VARS,288,3.238061794,1,390,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc003pan.1,iduc003pan.1_1,MCM3,111,3.047844216,1,188,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003slg.1,iduc003slg.1_2,MAD1L1,2529,3.00362967,19,437,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc003tit.1,iduc003tit.1_1,MRPS24,600,3.037617168,4,425,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc003udy.1,iduc003udy.1_1,POR,115,4.496505893,2,192,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003uov.2,iduc003uov.2_1,ASNS,176,4.050002815,1,192,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003usw.1,iduc003usw.1_1,MCM7,479,3.428978525,1,541,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc003uyd.1,iduc003uyd.1_1,PLOD3,206,3.580808919,1,565,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc003xeg.1,iduc003xeg.1_3,DOCK5,7129,3.339300596,52,1910,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc003xuj.1,iduc003xuj.1_1,ASPH,2309,3.142400471,25,249,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc003yug.1,iduc003yug.1_1,NDRG1,91,3.431346105,1,122,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003yvl.2,iduc003yvl.2_1,CHRAC1,72,3.093407205,1,345,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003yzo.1,iduc003yzo.1_2,SCRIB,5126,3.312174773,37,389,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc003zao.1,iduc003zao.1_1,GRINA,95,3.200294458,1,254,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003zhp.1,iduc003zhp.1_1,KIAA0020,94,3.780894553,2,92,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003zvb.1,iduc003zvb.1_1,SIGMAR1,90,3.219062421,1,225,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003zxq.1,iduc003zxq.1_1,TPM2,223,3.415410577,1,353,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc003zzu.1,iduc003zzu.1_1,GRHPR,87,3.107964349,1,124,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc003zzy.1,iduc003zzy.1_1,POLR1E,1772,3.595051318,12,654,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc004amv.1,iduc004amv.1_1,UBQLN1,144,3.250355272,1,539,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc004azb.1,iduc004azb.1_3,COL15A1,4241,3.661645503,42,1114,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc004bvl.2,iduc004bvl.2_1,SPTAN1,93,4.034859954,1,110,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc004byp.1,iduc004byp.1_1,C9orf78,1393,4.13191538,9,968,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc004bzm.1,iduc004bzm.1_1,ASS1,339,4.175556422,2,62,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc004can.2,iduc004can.2_9,BAT2L,10029,3.89687184,31,4449,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc004clh.1,iduc004clh.1_1,DPP7,1602,3.488648799,13,244,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc004dag.1,iduc004dag.1_1,SMS,78,3.016592848,1,150,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc004dbc.1,iduc004dbc.1_1,EIF2S3,2158,3.306306637,12,2092,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc004dkf.1,iduc004dkf.1_1,RBM3,97,4.41651392,1,126,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc004dly.1,iduc004dly.1_1,GRIPAP1,93,3.035640418,2,67,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc004dso.1,iduc004dso.1_3,HUWE1,13443,3.158322522,81,622,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc004eaa.1,iduc004eaa.1_1,OGT,90,4.042843001,1,254,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc004ear.1,iduc004ear.1_1,RPS4X,128,4.262219859,2,78,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc004erb.1,iduc004erb.1_1,PGRMC1,66,3.537033362,1,392,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc009vuc.1,iduc009vuc.1_1,EIF3I,125,3.538269785,2,93,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc010nhs.1,iduc010nhs.1_2,ARAF,2321,6.454565863,16,599,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc001arc.1,iduc001arc.1_1,PGD,103,3.061320525,2,76,TxStart,HumanHEPG2vsHumanHEPG2UV
iduc001bro.1,iduc001bro.1_2,SFRS4,2041,3.250882514,6,1376,UTR3,HumanHEPG2vsHumanHEPG2UV
iduc001fch.1,iduc001fch.1_1,S100A13,218,3.015330587,2,214,UTR5,HumanHEPG2vsHumanHEPG2UV
iduc002gaa.1,iduc002gaa.1_2,PFN1,702,3.240349184,3,346,AroundStop,HumanHEPG2vsHumanHEPG2UV
iduc002qlu.1,iduc002qlu.1_1,U2AF2,152,3.12550361,1,1104,TxStart,HumanHEPG2vsHumanHEPG2UV
iduc002vee.2,iduc002vee.2_1,CPS1,69,3.350346789,1,258,TxStart,HumanHEPG2vsHumanHEPG2UV
iduc003gmf.1,iduc003gmf.1_1,WDR1,239,3.283908646,1,299,UTR5,HumanHEPG2vsHumanHEPG2UV
iduc003nvr.1,iduc003nvr.1_1,CSNK2B,297,3.558786953,1,329,UTR5,HumanHEPG2vsHumanHEPG2UV
iduc003zvb.1,iduc003zvb.1_1,SIGMAR1,90,3.219062421,1,225,TxStart,HumanHEPG2vsHumanHEPG2UV
iduc004bzm.1,iduc004bzm.1_1,ASS1,339,4.175556422,2,62,UTR5,HumanHEPG2vsHumanHEPG2UV
,,,,8.290272333,,,,
,,,,3.000417628,,,,
